Moderate Positive Skew,Highly Positive Skew,Moderate Negative Skew,Highly Negative Skew
3.174781645,3.759279427,8.814894865,8.250937074
3.175104284,3.759447736,8.814775582,8.250920547
3.175302502,3.76012182,8.81433374,8.250755388
3.177585513,3.760131467,8.814201989,8.250474357
3.178747603,3.760659424,8.810804559,8.250073665
3.179142596,3.761735047,8.80820105,8.248537801
3.181206135,3.762725348,8.807784463,8.248500595
3.181602351,3.763105874,8.806595758,8.248272075
3.183000212,3.764629033,8.806224058,8.248143136
3.184309978,3.765305539,8.804788988,8.247333623
3.184593216,3.765411797,8.803194932,8.247304277
3.184684228,3.765759903,8.801963684,8.247272529
3.185132157,3.765780933,8.800003122,8.247257637
3.186941713,3.76683276,8.799974189,8.24709825
3.187271069,3.767049987,8.798775417,8.245167045
3.189047021,3.768675825,8.798643811,8.244677028
3.189084558,3.76936124,8.798470718,8.244654682
3.189995392,3.770440919,8.794658474,8.244184058
3.190401886,3.771979399,8.792436399,8.243680093
3.192259561,3.772264574,8.792004016,8.243106911
3.193446641,3.772752821,8.791959139,8.242555967
3.19446331,3.773281239,8.791591958,8.241723488
3.195414403,3.773624586,8.788227777,8.240891262
3.195812644,3.774274162,8.787891269,8.238942795
3.196078837,3.774883054,8.786035822,8.238414277
3.196224752,3.775094758,8.784870079,8.238113435
3.196961144,3.775357415,8.784733752,8.236927991
3.198092769,3.776265295,8.780739461,8.236764301
3.198950437,3.776282553,8.780445932,8.236501997
3.200855855,3.777101152,8.780123207,8.236362905
3.201604366,3.777907098,8.77932111,8.234757798
3.201723462,3.778736241,8.778712456,8.233597623
3.20298677,3.778939032,8.778352643,8.233380275
3.204805256,3.780288341,8.774020635,8.232192181
3.205348845,3.780290923,8.773541729,8.232103207
3.206998529,3.780424486,8.772760346,8.231204402
3.207027511,3.781058942,8.772610324,8.230884613
3.2071322,3.781510258,8.77219628,8.230371118
3.207532765,3.781619301,8.76954179,8.228558693
3.207670562,3.781758277,8.768916194,8.226493749
3.213578821,3.782085034,8.767628544,8.22515613
3.214099745,3.782239072,8.767257753,8.225084364
3.214746003,3.782606727,8.766154649,8.22458133
3.215324735,3.783175493,8.766065375,8.224157389
3.215656964,3.783214534,8.766028329,8.224108883
3.21589609,3.783358986,8.76563572,8.224005513
3.21745234,3.783598602,8.763282857,8.223242193
3.219508701,3.783920922,8.760376509,8.223070215
3.220116486,3.784354212,8.759354038,8.222853968
3.222848468,3.785012487,8.757361493,8.222728335
3.223115994,3.786033989,8.756584716,8.222715102
3.223553406,3.786116923,8.756327672,8.222623952
3.224586744,3.786751575,8.756288306,8.221659464
3.228919154,3.787775044,8.756240359,8.221535114
3.229193125,3.788026484,8.754735792,8.22133283
3.229220383,3.788369067,8.754692119,8.221253596
3.230830348,3.788390949,8.753386934,8.220162094
3.230953645,3.790093996,8.75310681,8.21979447
3.231156854,3.790752944,8.750524576,8.218619864
3.233020876,3.791092121,8.750463072,8.218323025
3.233850593,3.791932045,8.750335182,8.217151804
3.234644623,3.791947371,8.750255766,8.216547796
3.235408573,3.793333185,8.748233711,8.21485237
3.236566226,3.793775637,8.745858693,8.213578096
3.237921904,3.794425479,8.745694901,8.21335474
3.241312444,3.794773299,8.744977741,8.213066007
3.241723435,3.795582142,8.74343715,8.212266125
3.242966159,3.79562073,8.741122081,8.210937563
3.245087417,3.795639037,8.740746109,8.210009233
3.245520745,3.796677493,8.740668669,8.209696936
3.246844756,3.797523846,8.739234364,8.209574152
3.249258846,3.797652404,8.738144644,8.209069298
3.24965771,3.798032363,8.738117807,8.20857442
3.250856532,3.798890372,8.737252612,8.208229817
3.25172256,3.799192047,8.733915885,8.207521283
3.253003738,3.79990019,8.733778954,8.207359427
3.254767729,3.80031691,8.733736836,8.207202798
3.254989948,3.800581745,8.733645656,8.207187788
3.255058935,3.801280428,8.733226907,8.206703497
3.256015947,3.801915332,8.731114317,8.206560321
3.256565773,3.802171254,8.730940909,8.206355954
3.2566923,3.802347599,8.730136189,8.204286883
3.256745019,3.803399052,8.729790099,8.203170647
3.257730111,3.803933419,8.728862343,8.203164944
3.258686176,3.80397301,8.728735083,8.202505873
3.258744818,3.804772322,8.725593428,8.201520861
3.258967755,3.80481744,8.725519687,8.201499668
3.259473634,3.805155522,8.725366428,8.201407161
3.260885367,3.805713897,8.725180293,8.200018384
3.261680852,3.806663973,8.724001707,8.199879758
3.263565977,3.80749799,8.723199035,8.198536749
3.265622406,3.808462945,8.722428179,8.198441143
3.266253854,3.808936506,8.720426971,8.198221332
3.26693881,3.811222037,8.719946613,8.197934809
3.267747793,3.811493079,8.716485919,8.19790738
3.267872637,3.813122961,8.716288784,8.197748256
3.267940696,3.81531909,8.714789539,8.197361889
3.271775242,3.815446386,8.713894071,8.196851888
3.271911624,3.815620077,8.713381758,8.196752853
3.272557195,3.816445281,8.713058819,8.195997346
3.276400972,3.816935146,8.712710872,8.195141883
3.278502723,3.817188238,8.712009434,8.195130854
3.278871114,3.8177604,8.711947946,8.194538233
3.279098591,3.818051048,8.7118586,8.193550613
3.279768701,3.818187095,8.710655597,8.193192109
3.283971342,3.819352004,8.709957951,8.193109617
3.285233986,3.819931129,8.708359546,8.193086404
3.286324167,3.820239567,8.703264206,8.192982263
3.288616563,3.821128014,8.702710354,8.19277503
3.291414682,3.821843278,8.700427306,8.192700455
3.292118958,3.821888338,8.699274588,8.191768367
3.293170714,3.822695491,8.699196375,8.19066385
3.293936008,3.822883974,8.69914649,8.189550256
3.294036111,3.824234329,8.698223337,8.188738635
3.294609692,3.824334096,8.696122323,8.18865675
3.294784983,3.824513757,8.695842905,8.188533389
3.29641193,3.824667269,8.694686692,8.187680736
3.297341,3.825215234,8.69166419,8.187439581
3.297984241,3.826749743,8.691550966,8.186642046
3.299172277,3.829039706,8.691534049,8.185905963
3.300051331,3.829836172,8.6903949,8.185241526
3.302106834,3.830169523,8.689933856,8.184963967
3.302647625,3.830619231,8.68920893,8.184540865
3.303193814,3.830660694,8.687940322,8.184141276
3.304020941,3.830782245,8.685846236,8.1840116
3.305157491,3.831807547,8.685598565,8.183590764
3.305598973,3.832516026,8.684795894,8.18284238
3.305753952,3.833021386,8.684117706,8.182785981
3.309109258,3.83317617,8.683681533,8.182774828
3.310190894,3.833446487,8.682926272,8.181472656
3.310393625,3.833611097,8.680772437,8.180115731
3.31099854,3.834934295,8.678252855,8.17986297
3.312853947,3.835603834,8.677713574,8.179787118
3.31422825,3.837701335,8.676424837,8.179420901
3.314656812,3.838045234,8.674836163,8.17911437
3.315900256,3.839259405,8.67316336,8.178672675
3.318452437,3.839973138,8.672954301,8.178634693
3.318640288,3.840176617,8.672652082,8.175829754
3.320937937,3.840449867,8.672583428,8.175768348
3.321234501,3.840477551,8.671746365,8.174516221
3.322409395,3.841554635,8.67160041,8.173552172
3.323153592,3.84174292,8.669801382,8.173085056
3.323588809,3.8422671,8.668431177,8.172800031
3.324416171,3.842352551,8.667797545,8.170134863
3.325253307,3.842402841,8.667143717,8.169999563
3.325491659,3.842674683,8.667072763,8.169425393
3.327521064,3.842923779,8.666216243,8.168825496
3.330107637,3.84302179,8.665827258,8.16753495
3.33125264,3.844197207,8.665441237,8.167274507
3.331301241,3.844325442,8.665030135,8.164545695
3.33524109,3.84562468,8.664529069,8.164344006
3.335312602,3.846106962,8.663758839,8.158746289
3.335833638,3.846809839,8.662564384,8.158493184
3.337128512,3.846961893,8.662204956,8.158347904
3.338219731,3.847029245,8.660359146,8.158346644
3.340638906,3.847556102,8.660338839,8.15757102
3.340891867,3.849372585,8.660075387,8.157455933
3.342376619,3.849562772,8.659560212,8.157326387
3.343288656,3.849725513,8.65918679,8.156626902
3.345173095,3.852269462,8.657807919,8.155327346
3.347369224,3.852868272,8.656151496,8.154117224
3.348651028,3.853252644,8.652605517,8.153944764
3.350606467,3.853671621,8.651950975,8.15364186
3.350744092,3.853722455,8.649530139,8.153182539
3.350859832,3.853737333,8.647210661,8.153002131
3.351257176,3.854093294,8.646533815,8.149977963
3.351663071,3.854615219,8.645337766,8.14871959
3.354272606,3.855938106,8.640981344,8.148617228
3.357454796,3.856341421,8.64018315,8.148539825
3.357760281,3.856505449,8.639512375,8.148195119
3.35789086,3.856641115,8.639468365,8.147012843
3.358968911,3.85716203,8.638470178,8.146612502
3.361540504,3.858509585,8.636821788,8.146436361
3.361841821,3.859547129,8.636426096,8.146156331
3.36295747,3.859573019,8.632770521,8.144527529
3.362995432,3.859965701,8.63026667,8.144300069
3.363964745,3.860524087,8.629317859,8.143778221
3.364247983,3.861323948,8.629043282,8.140498098
3.366565541,3.861500156,8.628739328,8.140123119
3.367132902,3.861655015,8.628467046,8.139854589
3.368848448,3.862044119,8.626500176,8.139523477
3.369010806,3.86209767,8.625751222,8.139399988
3.369264685,3.862528854,8.625467578,8.139330319
3.371526392,3.863005447,8.624984771,8.137643301
3.371638793,3.863055574,8.624888762,8.136266777
3.37242896,3.863588291,8.624216276,8.136248415
3.37270313,3.864267774,8.622872722,8.13595823
3.377155086,3.865685426,8.622025486,8.135936271
3.378509322,3.866906701,8.620908387,8.135421413
3.378613077,3.867102542,8.620123203,8.135362647
3.379495449,3.867543672,8.619599838,8.134907321
3.380991923,3.868186329,8.618739842,8.13371918
3.383015504,3.868493652,8.618710929,8.133039878
3.383652169,3.869035881,8.611942884,8.132532629
3.384062665,3.869040068,8.611135134,8.132392234
3.386742362,3.869718242,8.609864857,8.132085891
3.387780969,3.869961692,8.60965633,8.131613692
3.387979233,3.870957704,8.609498083,8.131476816
3.388751096,3.871037876,8.609169508,8.131376721
3.389726753,3.871064168,8.607945573,8.131058086
3.391117704,3.871624025,8.60724901,8.129981698
3.392336578,3.872473061,8.606363615,8.129713412
3.392428829,3.87462591,8.604580612,8.12890178
3.3944336,3.874651609,8.602584224,8.128681433
3.398627196,3.875671017,8.601709608,8.128298918
3.398784322,3.876545028,8.598039053,8.124982275
3.400471567,3.876698712,8.596152346,8.124842729
3.403723145,3.877473211,8.595547933,8.124642991
3.404661764,3.877502303,8.59534942,8.124104784
3.406271815,3.877685611,8.593513065,8.123963092
3.40702439,3.878890062,8.593045365,8.123366159
3.40728038,3.878921219,8.592530937,8.122666605
3.407492261,3.879012974,8.5905881,8.122283824
3.40829052,3.879651999,8.588981793,8.122248329
3.411445457,3.881595035,8.588048781,8.121710343
3.411979533,3.882761655,8.587268851,8.121470114
3.412157913,3.883200577,8.583232216,8.120673537
3.41228746,3.88343332,8.583181187,8.119760162
3.412344524,3.883518556,8.582216973,8.118658716
3.412665973,3.883661334,8.581453535,8.116424868
3.414481332,3.883818741,8.581033612,8.116374896
3.41490881,3.883869126,8.580202528,8.115800886
3.415759992,3.884786054,8.579769311,8.115641234
3.415995267,3.884881958,8.579697064,8.115406131
3.416072367,3.88544326,8.57880006,8.114663068
3.417819824,3.885525289,8.578463257,8.11428389
3.418176664,3.886018495,8.576591662,8.114097735
3.418608619,3.886266003,8.576363538,8.113405806
3.420800273,3.88758507,8.57372718,8.113071841
3.421687651,3.887781984,8.573403624,8.113063598
3.42349889,3.887970746,8.570091789,8.112995086
3.424066144,3.888232202,8.570050659,8.112194203
3.424657876,3.888980193,8.569323344,8.112125351
3.424742322,3.889145932,8.568714495,8.111125269
3.425038006,3.889148771,8.567732424,8.111017373
3.425772177,3.890441218,8.567191792,8.110905202
3.42635011,3.890940659,8.56680973,8.110708687
3.42662398,3.891298318,8.566052173,8.110147432
3.42718654,3.891385184,8.564839182,8.109955947
3.427898429,3.893655386,8.564589669,8.109474264
3.428507079,3.89376949,8.56388423,8.10924284
3.428670174,3.894645406,8.563883321,8.108802157
3.428860565,3.895049401,8.562029766,8.108575707
3.429656407,3.895113117,8.560284202,8.108208042
3.429797129,3.895489436,8.559530207,8.107622005
3.430114646,3.896047245,8.558760543,8.107503724
3.431607151,3.8963178,8.558730495,8.106210899
3.431677294,3.896865708,8.558089637,8.106028369
3.43205826,3.897509593,8.555940161,8.104811954
3.433297272,3.897855727,8.554627761,8.104640595
3.436778748,3.897917186,8.554061696,8.103525184
3.436801593,3.89842675,8.553045248,8.103269787
3.438567952,3.899239715,8.549475342,8.103235642
3.439638847,3.899310567,8.546368507,8.102938141
3.439868092,3.900449434,8.544422292,8.101977458
3.44150031,3.901275774,8.544260266,8.09906938
3.441658691,3.901435234,8.54180311,8.099049537
3.442592648,3.902042186,8.540951524,8.097346646
3.443169965,3.902576782,8.540941528,8.096724162
3.444036875,3.903254025,8.540087741,8.096256358
3.444049713,3.903442437,8.539960777,8.096093439
3.444504009,3.903597954,8.539381976,8.095017284
3.445982177,3.903991431,8.538391744,8.093057719
3.446705775,3.904062194,8.537558991,8.092695832
3.447525254,3.906918642,8.535916505,8.092621345
3.448946605,3.906937693,8.534915538,8.092563716
3.449588124,3.907112063,8.534268139,8.092281993
3.449735556,3.90712395,8.534261187,8.091723826
3.451604275,3.907215611,8.534159939,8.090890606
3.451919015,3.908213593,8.533985748,8.090505995
3.451980243,3.90901789,8.533792397,8.090035959
3.453525933,3.910510206,8.533672037,8.089858409
3.455009661,3.911756771,8.533618474,8.088816221
3.458363802,3.911766108,8.533598233,8.088323617
3.458745194,3.913244373,8.533238722,8.0879931
3.459344999,3.913367337,8.53185121,8.087935508
3.460753592,3.913450752,8.528978761,8.087770993
3.460882402,3.913722007,8.528242697,8.087505138
3.464998582,3.915462254,8.525613741,8.087075389
3.466158462,3.915645948,8.521240015,8.086750426
3.467300149,3.915774105,8.520084272,8.086406689
3.46775715,3.916331788,8.519670296,8.085977209
3.468156821,3.916590551,8.519496834,8.085897118
3.469054294,3.917443589,8.518349711,8.085461414
3.469251033,3.917496586,8.517173368,8.084486707
3.469497724,3.918735048,8.517166147,8.083665072
3.470858043,3.918792979,8.51704027,8.083414137
3.471381069,3.919724141,8.514386945,8.08263989
3.472767454,3.920651578,8.513750749,8.082424817
3.473730054,3.920924024,8.512957182,8.082155462
3.473790083,3.921322212,8.51269403,8.08203056
3.473825346,3.922297789,8.512191642,8.082012392
3.475692488,3.92322674,8.511738538,8.081779926
3.478401207,3.923345992,8.509476647,8.081264048
3.478418643,3.923541757,8.509182371,8.081066832
3.478955969,3.924163648,8.506846634,8.080984417
3.48078127,3.92709055,8.50424895,8.080477661
3.480925008,3.927208137,8.501955791,8.080179268
3.481978081,3.92845866,8.501909178,8.07993714
3.482705179,3.92865882,8.501363793,8.079168325
3.483069913,3.928941738,8.499415566,8.0791125
3.48321396,3.930060352,8.497731565,8.07910289
3.483292354,3.930380704,8.497362804,8.07899978
3.483635684,3.9307827,8.496853221,8.078713082
3.486010455,3.931285465,8.496507405,8.077176814
3.486506801,3.932259746,8.495616495,8.077152785
3.486534304,3.932529299,8.495403052,8.076630591
3.488137815,3.932803187,8.493774897,8.076584701
3.488216476,3.933599793,8.491911874,8.076530367
3.490462964,3.935430572,8.490554658,8.075948862
3.492568581,3.935459228,8.4886195,8.075884012
3.492890882,3.938036332,8.488381387,8.075598883
3.493368387,3.93925729,8.488065455,8.07524072
3.4941355,3.939719076,8.487590357,8.074796299
3.495089926,3.939800575,8.487573956,8.074761175
3.496870189,3.940076803,8.486593848,8.073140538
3.497339316,3.940277101,8.485050675,8.071181534
3.498596174,3.941134758,8.485020323,8.071073518
3.501150893,3.941174991,8.483328644,8.070903648
3.501164245,3.942206805,8.482138721,8.070221454
3.501168216,3.942702122,8.48031701,8.068802688
3.501345338,3.942986209,8.480060088,8.068166161
3.501635871,3.943099082,8.479758575,8.067383747
3.503092544,3.943491375,8.47941757,8.066073273
3.506928135,3.943728601,8.478348131,8.066066087
3.509588171,3.943899302,8.477791237,8.065352867
3.510041503,3.944538133,8.477031344,8.064416896
3.512420337,3.944855078,8.476642226,8.063766998
3.512706727,3.945286571,8.474639478,8.06375736
3.513806631,3.945531572,8.474133867,8.063363502
3.514923802,3.945630352,8.474113504,8.063267567
3.514927063,3.945850227,8.473643659,8.06267284
3.515621139,3.945941593,8.47298546,8.062581717
3.516466882,3.946182452,8.472810864,8.062268992
3.516750936,3.946558752,8.472732899,8.061852881
3.516802113,3.947101199,8.472288897,8.061496884
3.518210274,3.947527352,8.471777079,8.061165703
3.518570328,3.947788888,8.469955456,8.061126981
3.519116471,3.948052958,8.466570042,8.060228955
3.521724602,3.948605093,8.466465312,8.059778633
3.522201647,3.948644967,8.46517768,8.059662678
3.524347272,3.948731042,8.464334599,8.058963906
3.524755471,3.950046781,8.463731045,8.057528595
3.525359997,3.950184998,8.462481892,8.057097068
3.525416767,3.95090418,8.462386687,8.056666879
3.525823339,3.951048306,8.461968064,8.056484523
